X,Y,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LON,BSTP_LAT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,WARD_ID,ANC_ID,SMD_ID,ROUTEID,MEASURE,OFFSET,BLOCKKEY,BLOCKFACEKEY,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,OBJECTID,SNOWPRIORITY
-76.9940242823693,38.8388517747627,1312048,1003805,18665,PRS,2014/06/28 00:00:00+00,UNK,WHEELER RD SE,MISSISSIPPI AVE SE,250,FAR,UNKNOWN,MISSISSIPPI AVE SE + WHEELER RD SE,-76.994022,38.838844,,UNK,1900/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,8,ANC 8C,8C07,13061292,1474.80004882812,-3,5ba63b715811c29fb71b9884518f3583,c88b61142b26da256982e61daa111150,BusStopPt_33,,{F1EA40AB-00C2-4818-9494-B4BC0B2C778E},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21153,
-76.9886302742439,38.8608507808515,1309956,1003333,13876,PRS,1978/07/01 00:00:00+00,REV,HIGH ST SE,MORRIS RD SE,323,FAX,@ PEPCO POLE #803374-1614,MORRIS RD SE + HIGH ST SE,-76.988628,38.860843,,KFH,2006/05/09 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,3,Y,Y,Y,NON,SLP,-9,N,N,U,Y,N,N,U,Y,N,N,N,NSG,-9,N,Y,U,N,U,U,U,U,8,ANC 8A,8A06,13062072,355.100006103516,-3,00c845fd4d8053d39b24f5918b75220d,d2703921e6c6402aca9859f95218a6f3,BusStopPt_34,,{A3B41141-FA17-493D-B8A6-D2FC7FEAC2FE},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21154,
-76.9878732789938,38.8887757899594,1308130,1000756,4996,PRS,1970/06/11 00:00:00+00,REV,13TH ST SE,MASSACHUSETTS AVE SE,119,FAR,120' E OF -,MASSACHUSETTS AVE SE + 13TH ST SE,-76.987871,38.888768,,KFH,2006/06/23 00:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,9,N,Y,N,NON,UNK,7.4000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,Y,Y,U,Y,U,U,U,U,6,ANC 6B,6B08,13059602,107.400001525879,3,5deafa6004fee01d264d3c36d2689b60,fed1f7f27fd56bce7ce348689c10a2a3,BusStopPt_35,,{04803B43-3E0B-4910-A489-83AA6AC1A532},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21155,
-77.0364202939352,38.9110237887978,1307180,1001511,6577,PRS,1957/03/06 00:00:00+00,REV,Q ST NW,16TH ST NW,360,NEA,UNKNOWN,16TH ST NW + Q ST NW,-77.036418,38.911016,,KFH,2006/07/24 00:00:00+00,1,INS,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,7,Y,Y,N,NON,UNK,5.19999981,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,N,U,Y,U,U,U,U,2,ANC 2B,2B05,11001602,1257.5,3,12d87b93631a138f1e1460572b2ab517,53939abc60fadf42705fdcdf881a983d,BusStopPt_36,,{752B6AC2-5C5A-47D7-B7EA-ADE013E8D722},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21156,
-76.9383532610445,38.8899677888842,1301373,1000818,5115,PRS,1995/05/30 00:00:00+00,REV,BENNING RD NE,E CAPITOL ST NE,266,FAR,75' W OF DRWY TO EXXON STA,E CAPITOL ST NE + BENNING RD NE,-76.938351,38.88996,,KFH,2006/06/14 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,3,N,N,Y,NON,SLP,4.0999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,-9,U,Y,U,N,U,U,U,U,7,ANC 7D,7D05,15031912,5657,-3,dad8b0aa5fefa91bc1051c1c13055159,6225209bd100e48580936524fa19548b,BusStopPt_37,,{672949E6-FC99-4526-9E86-150AFE9A0633},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21157,
-77.0097442868998,38.9003247868228,1308009,1001152,5869,PRS,1977/07/05 00:00:00+00,REV,N CAPITOL ST NW,H ST NW,270,FAR,UNKNOWN,H ST NW + N CAPITOL ST NW,-77.009742,38.900317,,KFH,2006/07/14 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,3.9000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,Y,U,U,U,U,6,ANC 6E,6E07,11042442,58.7999992370605,3,f284617631421bab7f0a6889804314ab,e65dad597061d72911e51657eae3d81a,BusStopPt_38,,{FB1ADB98-46A1-4206-9A3E-7D0808468671},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21158,YES
-77.0688963144543,38.9670517971684,1308942,1002759,9206,PRS,1959/10/03 00:00:00+00,REV,OLIVER ST NW,BROAD BRANCH RD NW,341,FAX,UNKNOWN,BROAD BRANCH RD NW + OLIVER ST NW,-77.068894,38.967044,,KFH,2006/05/26 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,5,N,N,N,NON,UNK,-9,N,N,U,Y,Y,N,U,Y,Y,N,N,NSG,-9,N,N,U,N,U,U,U,U,4,ANC 3G,3G04,11017812,3414.60009765625,3,03d0e51b5804a26feb797f946ad48f84,5c4ee85a6c6b3e601339007f79f07127,BusStopPt_39,,{5287B72D-456F-4B7B-B1B8-38DE9A12EFAB},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21159,
-77.0362943011196,38.9622638026228,1308388,1002922,11828,PRS,1901/01/01 00:00:00+00,REV,MISSOURI AVE NW,16TH ST NW,360,NEA,LIMITED STOP EXPRESS,16TH ST NW + MISSOURI AVE NW,-77.036292,38.962256,,KFH,2009/05/13 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5.9000001,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,NSG,-9,N,N,U,Y,U,U,U,U,4,ANC 4A,4A07,11001602,6945.7998046875,3,0ef0210e6d1a518df27c146882dd41e2,8ef061baf661f4b4e25afcb1ca718b21,BusStopPt_40,,{DAA0D0C5-6DD0-4049-95F0-2C19E71A41CA},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21160,
-76.9775132759606,38.893197790646,1307878,1000898,5316,PRS,1969/04/21 00:00:00+00,REV,19TH ST NE,C ST NE,91,NEA,UNKNOWN,C ST NE + 19TH ST NE,-76.977511,38.89319,,KFH,2006/07/05 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,6.69999981,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,Y,U,U,U,U,7,ANC 6A,6A08,12019822,2799.10009765625,3,2d64b1173d86de90f53a073d55aba356,117424fd1555828df13d8c0c75bd99c4,BusStopPt_41,,{71261EBB-3B10-4610-A125-DBE83C59A578},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21161,
-76.996324286399,38.9052877847561,1307969,1001324,6223,PRS,1962/02/15 00:00:00+00,REV,7TH ST NE,FLORIDA AVE NE,119,NEA,UNKNOWN,FLORIDA AVE NE + 7TH ST NE,-76.996322,38.90528,,KFH,2006/06/09 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,5.19999981,Y,Y,Y,N,Y,Y,Y,U,Y,N,N,NSG,-9,N,Y,U,Y,U,U,U,U,6,ANC 6C,6C06,12036722,1262.40002441406,3,2ba28d41df28bfb479396ea5ab38d73a,c42e8ac4c6f266cf49371380bb97d4a3,BusStopPt_42,,{A85FF28B-6BB1-446E-9194-DB3544F136B7},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21162,
-77.0610123019293,38.9669228005379,1309256,1002756,9194,PRS,1901/01/01 00:00:00+00,REV,UTAH AVE NW,NEBRASKA AVE NW,39,NEA,UNKNOWN,NEBRASKA AVE NW + UTAH AVE NW,-77.06101,38.966915,,KFH,2006/05/22 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,3.20000005,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YUN,-9,U,Y,U,N,U,U,U,U,4,ANC 3G,3G03,11063762,4956.39990234375,3,2ddfbe8487e5b5c9cb83ee9cd00d2577,120582820ba0a1927c5d109f428f5cc4,BusStopPt_43,,{5091520E-090E-44B4-A7C0-0617F4DCF6EA},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21163,
-76.962794266158,38.857238776031,1309792,1000287,3170,PRS,1995/03/12 00:00:00+00,REV,31ST ST SE,ERIE ST SE,91,NEA,@ HYDRANT,ERIE ST SE + 31ST ST SE,-76.962792,38.857231,,KFH,2006/05/04 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,5.4000001,Y,N,Y,N,N,Y,Y,U,Y,N,N,YUN,-9,U,N,U,N,U,U,U,U,7,ANC 7B,7B05,13033602,843.099975585938,3,df0e0e9cfc0bc3beeebda1840be9d76b,26af8509ea3e948ee9fd1ba631ca896e,BusStopPt_44,,{B345074B-439D-400D-BF96-ECAFA976F7F5},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21164,
-77.0156122853349,38.9479058012905,1302089,1002482,8402,PRS,1901/01/01 00:00:00+00,REV,3RD ST NW,NEW HAMPSHIRE AVE NW,30,NEX,UNKNOWN,NEW HAMPSHIRE AVE NW + 3RD ST NW,-77.01561,38.947898,,KFH,2006/05/23 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5.30000019,Y,N,U,Y,Y,N,U,Y,N,N,N,NSG,-9,N,Y,U,U,U,U,U,U,4,ANC 4D,4D05,11064222,4593.89990234375,3,89abd3e6f93e45c7d4d98ca594a4fcf3,0c73c67e4bc48aa2ef73dbe8357000aa,BusStopPt_45,,{13BA19A8-51D4-41ED-80F5-D3912E03B1E5},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21165,YES
-77.0363942904654,38.9208457916769,1301742,1001777,7088,PRS,1941/08/23 00:00:00+00,REV,CRESCENT PL NW,16TH ST NW,1,NEX,UNKNOWN,16TH ST NW + CRESCENT PL NW,-77.036392,38.920838,,KFH,2006/06/07 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,11,N,Y,N,NON,UNK,4.69999981,N,N,U,Y,N,N,U,Y,Y,Y,N,YUN,-9,U,Y,U,U,U,U,U,U,1,ANC 1B,1B05,11001602,2348,3,cdbee02001b638c8dbb70b6b08ff3ed3,0f384af1936034c2648698922f68cb4e,BusStopPt_46,,{1CD7C43A-3E80-47B7-A3FF-0ED792B69FD5},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21166,
-77.0771233166502,38.9665377933909,1308954,1002754,9187,PRS,1940/12/12 00:00:00+00,UNK,CONNECTICUT AVE NW,CHEVY CHASE TERMINAL,67,FAR,W END OF S RDWY,CHEVY CHASE TERMINAL + CONNECTICUT AVE NW,-77.077121,38.96653,,KFH,2006/05/26 00:00:00+00,-9,UNK,UNKW,N,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,3,ANC 3G,3G06,58018382,33.9000015258789,3,,1aa11663b94d355172fe96d2c71f66a0,BusStopPt_47,,{227D8620-BDDD-4675-AA13-5091F8B8DC83},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21167,
-76.988128275393,38.889894782743,1307955,1000813,5107,PRS,1961/12/03 00:00:00+00,REV,13TH ST NE,E CAPITOL ST SE,286,NEA,UNKNOWN,E CAPITOL ST SE + 13TH ST NE,-76.988126,38.889887,,KFH,2006/06/23 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,BRK,NON,Y,N,E,6,Y,Y,N,NON,UNK,3,Y,N,U,Y,Y,U,U,Y,Y,Y,Y,NSG,-9,N,Y,U,U,U,U,U,U,6,ANC 6A,6A04,15031912,1825.30004882812,-3,4cbbf99fc76cc8534fff67ddb1b0e3f4,b2a9de25b102f8cbea0c5c6eacfd1e61,BusStopPt_48,,{09D9CD41-58DA-44C1-B05C-9F8F9FE88205},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21168,
-77.0387032989875,38.9169307861312,1307665,1001675,6881,PRS,1962/02/15 00:00:00+00,REV,17TH ST NW,U ST NW,93,NEA,UNKNOWN,U ST NW + 17TH ST NW,-77.038701,38.916923,,KFH,2009/05/13 00:00:00+00,0,UNK,UNKW,N,N,N,N,58U,BRK,NON,Y,N,E,4,Y,Y,N,UTP,UNK,5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,N,U,Y,U,U,U,U,2,ANC 2B,2B08,11087232,2182,-3,21eb81eb26abb90732355bfa5aace9b4,c9cd0b02e83badca11a8c4717c5a2164,BusStopPt_49,,{03A98462-450A-4686-9FDF-AFB7775D7B27},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21169,
-77.0264862897937,38.8922247858532,1307392,1003262,13721,PRS,1983/09/15 00:00:00+00,REV,10TH ST NW,CONSTITUTION AVE NW,268,FAR,UNKNOWN,CONSTITUTION AVE NW + 10TH ST NW,-77.026484,38.892217,,KFH,2006/06/28 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,9,Y,Y,N,NON,UNK,4,Y,N,Y,N,Y,N,Y,U,Y,Y,Y,YMR,-9,N,Y,U,N,U,U,U,U,2,ANC 2C,2C01,11025352,1339.69995117188,3,0408da8227cfb9c1dd8b4891ce789888,222a41377e5bd0e19bf3884cdf96a46e,BusStopPt_50,,{546F863A-AF7E-46C8-8EF4-61BF89120AD3},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21170,
-76.9764542839303,38.9330797957767,1305658,1002147,7742,PRS,1901/01/01 00:00:00+00,REV,20TH ST NE,MONROE ST NE,92,NEA,UNKNOWN,MONROE ST NE + 20TH ST NE,-76.976452,38.933072,,KFH,2006/08/21 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,Y,U,6,N,Y,N,NON,UNK,4.30000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,Y,U,U,U,U,5,ANC 5B,5B03,12061422,1854.30004882812,3,5f3893e1d86571784cf299472074b63c,1a8787d2bd8dc14d89c936b1d6e860a1,BusStopPt_152,,{5A9478AD-9EA6-4FB6-AF92-8172B0589129},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21272,
-77.0844153087368,38.908080787779,1304309,1003209,13561,PRS,1901/01/01 00:00:00+00,UNK,GEORGETOWN DAY SCHOOL,MACARTHUR BLVD NW,120,MID,E OF -,MACARTHUR BLVD NW + GEORGETOWN DAY SCHOOL,-77.084413,38.908073,,KFH,2006/05/11 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,SWK,CON,NON,N,N,E,6,N,Y,N,NON,UNK,-9,N,N,N,N,N,N,N,N,N,N,N,YMR,-9,N,Y,U,N,U,U,U,U,3,ANC 3D,3D09,11057912,354.299987792969,-3,088e0909b669df8a5538cc86e1771e71,5e254b10feaaa6f8d86f8223b54fa372,BusStopPt_153,,{24C9C7A5-61DE-43FB-BB91-A7BDEF6DD401},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21273,
-77.0362383028893,38.9792538019047,1308402,1002944,11859,PRS,1938/06/30 00:00:00+00,REV,GERANIUM ST NW,16TH ST NW,358,NEA,UNKNOWN,16TH ST NW + GERANIUM ST NW,-77.036236,38.979246,,KFH,2006/04/21 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58O,CON,TRC,Y,N,E,6,N,Y,N,NON,UNK,6,Y,N,Y,N,Y,N,Y,U,N,N,N,NSG,-9,N,Y,U,N,U,U,U,U,4,ANC 4A,4A01,11001602,8831.7998046875,3,716946f6dca8e0bc834fbbcacf1bbdbe,c66c54626482a1e1d8758888b68a4416,BusStopPt_154,,{E3EBDAEB-144B-414B-800F-5FF69A28A24B},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21274,
-77.0220212892791,38.9058717870639,1307253,1001342,6257,PRS,1901/01/01 00:00:00+00,REV,M ST NW,7TH ST NW,181,NEA,MT VERNON SQ STATION,7TH ST NW + M ST NW,-77.022019,38.905864,,KFH,2006/04/04 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58O,BRK,NWB,Y,N,E,11,Y,Y,N,NON,UNK,4.80000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,N,U,N,U,U,U,U,2,ANC 6E,6E03,11000702,1802.30004882812,-3,5b77aecaa6f7efb149a75311eff4609b,d5102c5ce4d6b17db191314a76595f2f,BusStopPt_155,,{7855C402-D657-4AE1-898D-4D4B8D050FA7},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21275,
-76.9582802723484,38.9312567913031,1305536,1002073,7619,PRS,1961/08/29 00:00:00+00,REV,BLADENSBURG RD NE,EASTERN AVE NE,315,FAR,BEGIN 127' W OF W CURB-EXTD W 80',EASTERN AVE NE + BLADENSBURG RD NE,-76.958278,38.931249,,KFH,1900/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,5,ANC 5C,5C02,12031982,3351.60009765625,3,ca1fc9236b07522ad291b98ebbbb2ee1,79e6d22ffc85e34a4213c262adf4e7fd,BusStopPt_156,,{730835FF-E5B5-44D4-B333-179FA1478500},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21276,
-77.0293772870425,38.8962427824223,1307413,1003197,13537,PRS,1994/10/07 00:00:00+00,REV,13TH ST NW,E ST NW,268,NEA,UNKNOWN,E ST NW + 13TH ST NW,-77.029375,38.896235,,KFH,2006/06/29 00:00:00+00,1,INS,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,8,Y,Y,N,NON,UNK,10.10000038,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,Y,U,U,U,U,2,ANC 2C,2C01,11031332,1762.30004882812,3,00344f36d0001af834f09fd5cdaa28d4,46efeddb1c328bab31599cf9a990603b,BusStopPt_157,,{850A2273-E989-4971-9818-80CF3F0D61D9},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21277,
-76.9298532584565,38.8936657876531,1301232,1003308,13777,PRS,1990/12/16 00:00:00+00,REV,50TH ST NE,BANKS PL NE,266,NEA,10' E OF STOP SIGN,BANKS PL NE + 50TH ST NE,-76.929851,38.893658,,KFH,2006/06/14 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,2,Y,Y,N,NON,UNK,4.9000001,Y,N,N,N,Y,U,N,N,Y,N,N,YUN,-9,U,Y,U,N,U,U,U,U,7,ANC 7C,7C03,12012932,138.300003051758,-3,46a78ed35496cbef5a8ef607b0304681,bc311145155a5ad10ff363a7ff0464bd,BusStopPt_158,,{B73BE952-45A5-4AB0-86C5-6EEB37E25B0A},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21278,
-77.0091832823159,38.9215007880745,1302111,1001794,7121,PRS,1963/11/12 00:00:00+00,REV,BRYANT ST NE,N CAPITOL ST NW,180,NEA,UNKNOWN,N CAPITOL ST NW + BRYANT ST NE,-77.009181,38.921493,,KFH,2006/08/08 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,3,Y,Y,N,NON,UNK,2.70000005,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,Y,U,U,U,U,5,ANC 5E,5E09,15065322,2929.5,-3,9cfb428c8f72710391d76318fb6f9ecd,742c052fcd90468b8e2c2f6dbe5d8b67,BusStopPt_159,,{385915D8-DC5C-452F-A47A-DB367BB3F1B3},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21279,
-77.0049692854936,38.9625047972282,1308755,1002697,9005,PRS,1949/08/28 00:00:00+00,REV,PEABODY ST NE,NEW HAMPSHIRE AVE NE,210,FAR,UNKNOWN,NEW HAMPSHIRE AVE NE + PEABODY ST NE,-77.004967,38.962497,,KFH,2009/06/04 00:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,5,N,Y,N,NON,UNK,4.5999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,N,U,Y,U,U,U,U,4,ANC 4B,4B07,12064222,714.5,-3,5c2f89829fd48d67eb548282b611f863,426958770343f2592c0e9771601b567f,BusStopPt_160,,{345E91B8-0FD6-4CA7-8BFA-94C6DCA99A0C},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21280,
-77.0408112907317,38.9054637905585,1307354,1001326,6225,PRS,1901/01/01 00:00:00+00,REV,M ST NW,CONNECTICUT AVE NW,336,NEA,IN TREE WELL,CONNECTICUT AVE NW + M ST NW,-77.040809,38.905456,,KFH,2009/07/02 00:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,Y,U,11,N,Y,N,SHL,UNK,5.69999981,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,Y,Y,U,U,U,U,2,ANC 2B,2B05,11025152,484.5,3,31e340280f80beec94b3c29ad0127f5a,791517d5eff4c6ff148eaa87bddae1d0,BusStopPt_161,,{28489A8D-A040-448D-8507-CA71A7E619C6},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21281,
-76.9294422593319,38.8891527847944,1301256,1000760,5030,PRS,1954/05/18 00:00:00+00,REV,50TH ST SE,CENTRAL AVE SE,118,FAR,UNKNOWN,CENTRAL AVE SE + 50TH ST SE,-76.92944,38.889145,,KFH,2006/06/14 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,6,N,Y,Y,N,N,Y,Y,U,Y,N,N,YUN,-9,U,N,U,N,U,U,U,U,7,ANC 7E,7E05,13021582,95.0999984741211,3,992236022d21cd62ea56aab0de1373b2,8434323f4ca6482b88940d1234a9e8bf,BusStopPt_163,,{CA377787-0E1B-4E7F-B9A1-5675A9E0CF87},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21283,
-77.0347682908348,38.9169377886175,1307662,1001672,6878,PRS,1962/02/15 00:00:00+00,REV,15TH ST NW,U ST NW,90,NEA,UNKNOWN,U ST NW + 15TH ST NW,-77.034766,38.91693,,KFH,2009/05/13 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,4.5999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,Y,U,U,U,U,2,ANC 2B,2B09,11087232,1840.80004882812,-3,b8533c82db08ac04140e0b5306ff38c7,562558e8f297ec195dbe990d8f9ceaf1,BusStopPt_164,,{26229268-36BE-432B-B37A-9137DDAB631D},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21284,
-76.939880260538,38.88661078284,1303675,1000705,4844,PRS,1901/01/01 00:00:00+00,UNK,PLUMMER ELEMENTARY SCHOOL,C ST SE,271,MID,UNKNOWN,C ST SE + PLUMMER ELEMENTARY SCHOOL,-76.939878,38.886603,,KFH,2006/05/30 00:00:00+00,-9,UNK,UNKW,N,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,7,ANC 7F,7F03,13019822,4113.10009765625,-3,3502ea0471799becebb16e265ad394ca,777ba0c03b61423fecce317a665a6032,BusStopPt_165,,{B80B0464-277B-452B-97E5-4B2FA882432B},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21285,
-77.0277082999747,38.9636097967388,1308649,1002710,9057,PRS,1901/01/01 00:00:00+00,REV,QUACKENBOS ST NW,GEORGIA AVE NW,4,NEA,UNKNOWN,GEORGIA AVE NW + QUACKENBOS ST NW,-77.027706,38.963602,,KFH,2009/06/04 00:00:00+00,1,INS,WMAT,N,Y,N,N,58O,CON,SHL,Y,N,E,5,N,Y,N,NON,UNK,4,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,NSG,-9,N,N,U,N,U,U,U,U,4,ANC 4B,4B04,11040042,5295.2001953125,3,8b39f9f56e1e876e61e528a886e90be0,5f73d3691512261faf13c7fb5e77b3ad,BusStopPt_166,,{0541A98D-9CCC-4284-BCE2-5DD0CBCA042A},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,21286,
